Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,24,102053.375,20053.333333,12368.708333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,23,427832.0,86714.217391,64615.608696
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,36,168457.11111,26667.138889,20351.027778
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,24,459515.66667,92767.125,72771.625
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,12,274162.58333,54698.75,49920.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,78,477875.01282,95769.705128,72333.230769
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,99,243581.24242,55392.060606,33592.848485
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,28,331154.60714,70193.857143,50409.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,79,265144.78481,56306.139241,38754.56962
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,86,196679.72093,40388.744186,25929.034884
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,11,198980.18182,32909.272727,23421.272727
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,24,189959.25,36817.666667,25795.416667
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,24,143396.08333,25693.25,18029.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,13,106929.0,18265.307692,12086.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,73,169848.20548,48384.767123,45155.575342
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,132,137744.75758,36539.674242,33449.575758
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,13,329884.53846,97791.307692,48628.076923
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,36,197595.55556,39239.138889,27351.194444
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,38,265625.52632,54083.289474,39317.736842
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,19,182216.94737,30314.947368,24201.263158
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,19,210172.21053,43097.263158,27773.315789
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,162,97106.191358,26604.018519,22419.895062
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",104,89153.548077,20143.759615,12664.634615
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",46,50082.673913,11070.021739,7111.173913
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",14,42491.857143,8421.7142857,6073.1428571
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",13,145134.30769,24680.0,16428.461538
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",96,111581.40625,27916.583333,15013.552083
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",48,93444.666667,19114.229167,8370.0833333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,167,56844.203593,17214.670659,9685.2634731
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,28,57768.75,12798.678571,6583.2142857
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,22,99908.136364,22170.090909,14767.090909
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,28,65216.821429,16945.25,8006.1071429
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",303,ATHEROSCLEROSIS WITHOUT MCC,16,24566.9375,9098.875,4889.8125
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,11,43418.363636,12598.0,8997.7272727
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,23,48178.956522,14295.565217,9352.7826087
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,39,59773.307692,13726.051282,8679.6410256
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,12,27614.333333,7000.75,4573.25
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,19,47815.315789,11188.947368,6984.9473684
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,39,93900.897436,26555.307692,15035.282051
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,34,56108.588235,12517.735294,7226.9705882
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,14,148638.57143,27359.428571,20007.285714
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,27,128463.96296,20268.592593,12932.814815
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",11,293560.54545,72167.727273,42324.272727
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",13,145277.76923,42828.230769,14231.230769
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,34,356964.20588,76499.470588,44256.617647
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,81,108159.2716,26126.567901,15439.333333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,52,78187.25,17230.980769,11215.365385
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",336,PERITONEAL ADHESIOLYSIS WITH CC,17,106948.0,20429.941176,14026.529412
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,16,113096.125,18804.3125,14158.4375
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,14,78329.285714,17127.571429,7356.0714286
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,11,110661.36364,19889.363636,15488.545455
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,17,57940.647059,21086.0,14798.882353
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",375,DIGESTIVE MALIGNANCY WITH CC,13,44957.153846,17210.538462,7525.9230769
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,32,100748.9375,22778.9375,15122.625
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,48,49882.083333,12465.458333,8177.9583333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",388,GASTROINTESTINAL OBSTRUCTION WITH MCC,13,55724.538462,22981.692308,8726.0769231
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,31,42640.225806,12212.967742,6086.2903226
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",33,40709.454545,14842.333333,9697.8484848
