Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,12.0,14.0,6121.98214285714,1406.62428571428,1110.78428571428,0.0,0.0
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,12.0,12.0,92696.2841666666,22562.9016666666,20962.9016666666,0.0,0.0
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,151.0,163.0,13666.1352147239,2003.46098159509,1593.41858895705,0.0,0.0
10022,Floyd Cherokee Medical Center,400 Northwood Dr,Centre,AL,1,35960,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,33.0,35.0,40637.8091428571,2094.79628571428,1675.79057142857,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,217.0,240.0,4471.47170833332,1267.41145833333,1003.22233333333,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,39.0,39.0,12240.9697435897,2042.14487179487,1582.55512820512,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,11.0,11.0,12268.7445454545,2949.25,2349.81,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,44.0,45.0,21263.0893333332,4737.64888888888,3693.31333333333,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,33.0,33.0,23669.1354545454,5541.15606060606,4384.24242424242,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,272.0,283.0,36125.5726855122,10862.5536042402,9262.55360424026,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,27.0,30.0,46860.7253333332,17598.6493333333,15998.6493333333,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,14.0,15.0,3524.46133333333,1371.38999999999,1092.65,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,20.0,22.0,10541.0395454545,2453.635,1872.355,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,16.0,17.0,17509.9099999999,4366.37,3424.66470588235,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,18.0,18.0,3589.99166666666,1276.44722222222,1015.63055555555,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,91.0,98.0,10641.1871428571,2488.09693877551,1968.97693877551,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,35.0,40.0,15840.2635,4409.531,3504.271,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,155.0,156.0,11888.2328205128,2362.69858974359,1605.54551282051,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,34.0,34.0,20969.8761764706,4232.81735294117,3316.17588235294,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,112.0,113.0,36823.9882300885,8703.96300884955,7097.78123893805,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,20.0,21.0,53202.0038095238,13467.3771428571,11856.6152380952,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5200,Implantation Wireless PA Pressure Monitor,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,29.0,30.0,60421.4723333332,19478.0069999999,17878.0069999999,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,11.0,11.0,23941.2227272727,7002.76,5579.43,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,93.0,93.0,29840.1743010751,8623.93903225807,7021.45182795699,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,26.0,26.0,117452.645,26444.425,24840.485,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,26.0,31.0,4907.09806451613,1494.2164516129,1184.70419354838,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,12.0,12.0,13162.7691666666,3038.64666666666,2418.22416666666,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,27.0,27.0,18232.4796296296,4075.71259259259,3161.43481481481,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,33.0,34.0,10942.4982352941,1591.29,1267.86,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,24.0,27.0,12826.2433333333,2674.90666666666,2109.33037037037,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,41.0,45.0,15480.1164444444,3891.19355555555,3067.26577777777,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,13.0,14.0,74457.7414285714,25115.98,23515.98,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,104.0,113.0,15145.83539823,3234.41991150442,2537.71991150443,0.0,0.0
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5881,Ancillary Outpatient Services When Patient Dies,,,,,,,
10023,Baptist Medical Center South,2105 East South Boulevard,Montgomery,AL,1,36116,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,212.0,229.0,9257.79973799122,2010.48991266375,1609.35637554585,,
